,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
140277,18:00.0,20.0,2012-09-12 12:18:00 UTC,-73.990943,40.74498,-73.968198,40.756415000000004,2
642031,52:00.0,10.1,2010-03-15 21:52:00 UTC,-73.992542,40.75875,-74.015518,40.708332,1
224747,56:34.0,12.0,2015-04-23 10:56:34 UTC,-73.98426819,40.74900055,-73.99759674,40.71957016,2
558181,41:00.0,19.0,2014-03-19 13:41:00 UTC,-73.973962,40.779627000000005,-73.97603199999999,40.741657000000004,1
773902,59:00.0,9.7,2012-06-03 11:59:00 UTC,-73.986798,40.755512,-74.00478199999999,40.716055,3
803405,19:38.0,3.7,2010-10-18 14:19:38 UTC,-73.97466800000001,40.742055,-73.981098,40.746216,1
369679,22:00.0,14.5,2013-12-03 17:22:00 UTC,-73.987373,40.744871999999994,-74.013145,40.717484999999996,2
478057,04:00.0,5.5,2014-11-18 21:04:00 UTC,-73.94985799999999,40.809677,-73.93849200000001,40.804752,3
14224,21:11.0,20.0,2010-03-14 10:21:11 UTC,-73.993633,40.677836,-73.97880699999999,40.65083,1
28557,57:20.0,8.9,2012-05-02 06:57:20 UTC,-73.97675500000001,40.765972,-73.94619399999999,40.772951,1
169182,32:51.0,15.5,2015-05-03 22:32:51 UTC,-73.99243164,40.72536087,-73.94814301,40.72597885,5
315406,30:00.0,45.0,2010-04-25 17:30:00 UTC,-73.967403,40.766877,-73.776252,40.645672,3
317581,24:58.0,9.0,2013-10-25 09:24:58 UTC,-73.981622,40.720921000000004,-74.000692,40.711101,1
886082,14:00.0,5.5,2014-08-03 01:14:00 UTC,-73.98654,40.760705,-73.981957,40.752302,1
185005,53:00.0,6.9,2012-07-04 10:53:00 UTC,-73.993065,40.736775,-73.990832,40.75015,6
270805,49:00.0,6.9,2011-06-02 05:49:00 UTC,-73.981378,40.780846999999994,-73.996848,40.752532,5
68694,20:00.0,7.7,2010-08-15 15:20:00 UTC,-73.982327,40.771777,-73.990377,40.751473,1
509018,15:00.0,5.7,2009-12-11 03:15:00 UTC,-73.999353,40.728262,-73.981205,40.725062,1
356416,29:00.0,4.1,2012-02-19 20:29:00 UTC,0.0,0.0,0.0,0.0,1
674249,52:00.0,4.5,2014-01-04 21:52:00 UTC,-73.97033,40.756859999999996,-73.97421999999999,40.74752,1
216046,54:00.0,35.47,2010-02-14 16:54:00 UTC,-73.993367,40.731685,-73.871098,40.774165,3
407473,23:31.0,10.5,2011-10-31 05:23:31 UTC,-73.968058,40.800940000000004,-73.981307,40.759625,1
682797,11:31.0,5.7,2009-05-22 11:11:31 UTC,-73.953448,40.787786,-73.96933100000001,40.790248999999996,1
974628,54:36.0,7.5,2012-11-12 11:54:36 UTC,-73.978491,40.786034,-73.98631800000001,40.775441,1
243360,38:00.0,4.9,2011-04-05 08:38:00 UTC,-73.960382,40.770033000000005,-73.967523,40.76311,2
116738,37:00.0,6.5,2014-05-15 23:37:00 UTC,-73.97229,40.760027,-73.960883,40.766884999999995,2
819598,17:00.0,11.5,2013-04-23 22:17:00 UTC,-73.993507,40.721308,-73.96342299999999,40.756042,1
999387,54:39.0,12.0,2012-10-12 12:54:39 UTC,-73.997161,40.722356,-73.994054,40.746347,1
132570,31:00.0,3.3,2011-12-20 23:31:00 UTC,-73.990241,40.717099,-73.99515699999999,40.717137,1
992730,50:00.0,8.9,2012-04-26 18:50:00 UTC,-73.971152,40.751247,-8.433332,40.73022,5
603843,48:00.0,9.0,2012-12-31 12:48:00 UTC,-73.988977,40.750252,-73.99435,40.763335,1
948919,32:23.0,7.3,2010-10-07 19:32:23 UTC,-73.967518,40.756487,-73.97754599999999,40.745001,1
243637,10:42.0,5.7,2011-02-09 08:10:42 UTC,-73.994907,40.750158,-73.98318499999999,40.761208,1
717685,02:13.0,5.7,2012-04-11 23:02:13 UTC,-73.959499,40.809475,-73.966461,40.794212,1
153478,43:00.0,11.7,2011-12-15 23:43:00 UTC,-73.99669200000001,40.723492,-73.98104000000001,40.767842,1
616783,30:12.0,9.0,2013-07-26 17:30:12 UTC,-73.917815,40.743282,-73.890727,40.742437,1
278741,23:00.0,6.5,2010-10-28 17:23:00 UTC,-73.983688,40.729822,-73.988988,40.722962,1
515821,34:18.0,6.1,2010-01-29 10:34:18 UTC,-73.990175,40.771961,-73.981099,40.759840000000004,1
581680,20:21.0,6.5,2010-10-31 01:20:21 UTC,-73.955811,40.779755,-73.969514,40.792021000000005,1
91723,44:00.0,16.9,2010-04-07 09:44:00 UTC,-73.955658,40.76498,-74.00957199999999,40.707485,1
243199,07:11.0,12.5,2013-03-16 17:07:11 UTC,-73.986662,40.758447,-73.98928599999999,40.741753,2
481256,49:00.0,9.0,2013-10-25 14:49:00 UTC,-73.96025300000001,40.773892,-73.979687,40.786312,1
883516,12:00.0,6.9,2011-02-19 15:12:00 UTC,0.0,0.0,0.0,0.0,1
555589,24:00.0,12.9,2009-10-02 22:24:00 UTC,-73.957263,40.776953000000006,-73.915788,40.758829999999996,1
311946,42:54.0,6.5,2014-03-03 16:42:54 UTC,-73.980329,40.764545,-73.978872,40.756329,1
35907,58:15.0,9.7,2010-01-22 14:58:15 UTC,-73.965074,40.766456,-73.990549,40.750828999999996,1
918718,49:00.0,6.0,2012-09-21 14:49:00 UTC,-73.97335799999999,40.791154999999996,-73.980848,40.784921999999995,1
702260,49:00.0,14.0,2014-09-09 12:49:00 UTC,-73.976075,40.756425,-73.99923299999999,40.744054999999996,1
637457,34:06.0,9.5,2015-03-13 21:34:06 UTC,-73.98913574,40.74848938,-73.98122406,40.72932434,1
12258,38:16.0,12.5,2011-08-21 12:38:16 UTC,-73.987606,40.736289,-73.96874100000001,40.758733,1
837665,39:00.0,4.1,2010-12-18 09:39:00 UTC,-73.99127299999999,40.756792,-73.98610500000001,40.758055,2
782673,35:00.0,17.5,2012-01-13 06:35:00 UTC,-73.78177,40.644807,-73.781645,40.644822,1
618475,44:41.0,9.0,2015-05-05 13:44:41 UTC,-74.01102448,40.71546936,-74.00476074,40.70866013,2
123957,37:07.0,6.0,2015-06-25 16:37:07 UTC,-73.99124908,40.7298584,-73.97946929999999,40.73543549,1
547748,48:00.0,32.5,2013-03-30 12:48:00 UTC,-73.944973,40.808605,-74.000652,40.720927,2
107509,52:00.0,9.5,2012-10-23 21:52:00 UTC,-73.990697,40.761041999999996,-73.98656,40.776787,1
478394,54:14.0,13.5,2013-12-21 22:54:14 UTC,-73.982231,40.773559999999996,-73.945432,40.775169,1
889201,58:52.0,5.5,2013-10-29 00:58:52 UTC,-73.98098900000001,40.788961,-73.966802,40.795486,1
134640,34:02.0,6.5,2009-06-17 16:34:02 UTC,-73.976683,40.739419,-73.97883900000001,40.728225,1
910931,47:00.0,10.0,2012-10-02 18:47:00 UTC,-74.002785,40.749552,-73.996375,40.725902000000005,1
517217,12:56.0,10.9,2012-04-20 20:12:56 UTC,-74.015434,40.715582,-73.994378,40.74139,2
279724,41:00.0,11.7,2011-06-29 21:41:00 UTC,-73.98975,40.740942,-73.952883,40.772225,5
657097,52:03.0,9.0,2009-01-10 22:52:03 UTC,-73.9917,40.739763,-73.992436,40.717748,2
997547,32:00.0,3.7,2011-01-17 22:32:00 UTC,-73.949903,40.793015000000004,-73.944137,40.800990000000006,1
248526,37:00.0,15.3,2010-01-22 20:37:00 UTC,-73.98530799999999,40.735592,-73.990505,40.693718,1
618385,17:22.0,57.54,2015-03-31 07:17:22 UTC,-73.78794861,40.64152908,-73.98277283,40.75138474,1
622685,37:00.0,4.5,2013-05-20 16:37:00 UTC,-73.967197,40.752621999999995,-73.96221700000001,40.757867,5
430229,53:31.0,6.5,2013-05-12 07:53:31 UTC,-73.980212,40.735043,-73.992565,40.734552,1
403490,44:10.0,45.0,2009-11-01 17:44:10 UTC,-73.78287900000001,40.644,-73.782885,40.64399,1
902192,38:00.0,8.5,2011-08-13 00:38:00 UTC,-73.968032,40.768725,-73.98949,40.74175,1
28315,11:00.0,8.5,2013-01-06 11:11:00 UTC,-73.982065,40.777567,-73.965315,40.771747999999995,5
963294,27:33.0,4.5,2010-03-25 11:27:33 UTC,-73.97727900000001,40.753184999999995,-73.977835,40.759516999999995,1
266176,32:27.0,7.5,2013-10-16 23:32:27 UTC,-73.983827,40.759097,-73.99004599999999,40.746732,1
60556,33:57.0,2.5,2010-11-03 03:33:57 UTC,-74.001565,40.727698,-74.00217099999999,40.728190999999995,1
137325,44:00.0,9.5,2014-12-11 14:44:00 UTC,-74.00523000000001,40.7404,-74.01581999999999,40.71464,3
280665,02:29.0,19.7,2009-07-25 23:02:29 UTC,-73.963155,40.772543,-73.973438,40.678360999999995,2
23877,12:00.0,7.7,2012-09-03 11:12:00 UTC,-73.988215,40.75947,-73.97950300000001,40.784365,1
199779,41:10.0,6.5,2015-01-20 18:41:10 UTC,-73.97554016,40.74936676,-73.96367645,40.75743866,1
589711,19:28.0,10.5,2011-08-10 16:19:28 UTC,-73.978212,40.752443,-73.991043,40.749764,1
322651,49:00.0,13.0,2014-08-26 15:49:00 UTC,-73.94748299999999,40.783935,-73.965602,40.758877000000005,1
722987,11:00.0,5.0,2014-06-24 09:11:00 UTC,-73.992592,40.74861,-73.996465,40.738966999999995,1
421297,16:24.0,15.0,2014-07-28 18:16:24 UTC,-74.011546,40.715297,-74.002806,40.760569,1
854536,06:17.0,7.0,2013-03-05 18:06:17 UTC,-73.97876600000001,40.755534999999995,-73.974447,40.751651,1
908080,38:00.0,11.0,2012-11-21 19:38:00 UTC,-73.98208000000001,40.770897,-73.97831,40.782872,1
379526,11:00.0,5.7,2012-01-12 11:11:00 UTC,-73.93739000000001,40.758215,-73.937302,40.758205,1
424919,41:00.0,12.0,2013-09-08 18:41:00 UTC,-73.97336800000001,40.755155,-73.988162,40.756925,2
522946,47:16.0,5.3,2015-05-26 01:47:16 UTC,0.0,0.0,0.0,0.0,1
149794,54:55.0,52.0,2012-11-21 19:54:55 UTC,-73.790966,40.643827,-74.002139,40.709041,1
156790,56:45.0,8.9,2011-11-26 00:56:45 UTC,-73.99310200000001,40.719907,-73.942027,40.711819,3
669513,58:00.0,10.5,2012-02-15 17:58:00 UTC,-73.970208,40.759673,-73.97895799999999,40.785467,5
754655,28:00.0,12.1,2009-11-26 21:28:00 UTC,-73.926955,40.762785,-73.97913299999999,40.761784999999996,5
797064,00:00.0,23.7,2010-01-29 01:00:00 UTC,-73.872862,40.774108,-73.821747,40.661382,1
439690,02:57.0,7.0,2013-02-16 22:02:57 UTC,-73.965801,40.754709999999996,-73.975716,40.764753999999996,1
940515,26:00.0,7.7,2011-01-06 22:26:00 UTC,-73.982318,40.771832,-73.980862,40.747925,2
816327,01:01.0,6.5,2013-10-15 18:01:01 UTC,-73.97256800000001,40.758612,-73.97397,40.751363,1
677611,54:54.0,4.0,2013-05-10 08:54:54 UTC,-73.973199,40.753027,-73.967371,40.759111,2
75608,08:00.0,40.8,2013-01-23 21:08:00 UTC,-73.98611,40.743355,-73.82464499999999,40.77179,1
61028,40:08.0,6.5,2014-06-14 12:40:08 UTC,-73.960465,40.761802,-73.945486,40.782336,1
21769,30:41.0,12.1,2010-02-03 09:30:41 UTC,-73.990139,40.714153,-73.97064,40.758416,1
981055,58:31.0,6.5,2013-12-08 09:58:31 UTC,-73.972048,40.763075,-73.961729,40.779416,1
37651,54:00.0,10.1,2012-02-15 17:54:00 UTC,-74.00995,40.721145,-73.993685,40.747633,1
757969,42:52.0,9.5,2015-04-26 11:42:52 UTC,-73.98321533,40.74462128,-73.99417877,40.73529816,3
517660,01:02.0,5.3,2010-01-19 19:01:02 UTC,-73.987025,40.742176,-73.993245,40.747838,1
127205,13:13.0,9.0,2013-09-08 04:13:13 UTC,-73.956152,40.768111,-73.944633,40.750184999999995,1
738720,41:53.0,6.0,2015-06-27 22:41:53 UTC,-73.95414734,40.77957153,-73.96775055,40.78731155,5
645686,02:00.0,12.1,2011-09-28 19:02:00 UTC,-73.990038,40.740838000000004,-73.950408,40.7758,1
200338,37:17.0,14.1,2011-02-18 17:37:17 UTC,-73.960578,40.775867,-73.990372,40.751571000000006,1
852042,05:00.0,9.0,2014-11-27 01:05:00 UTC,-74.003557,40.726537,-73.981155,40.741471999999995,1
796308,49:56.0,17.5,2014-09-06 04:49:56 UTC,-73.984107,40.721524,-73.977492,40.686853,2
270771,18:00.0,7.0,2014-02-26 11:18:00 UTC,-74.001475,40.741067,-73.993432,40.733168,1
16275,16:06.0,18.0,2015-04-08 23:16:06 UTC,-73.95321655,40.79149246,-73.97812653,40.72504044,5
599248,35:00.0,4.9,2009-10-19 07:35:00 UTC,-73.98179300000001,40.736632,-73.99348499999999,40.727603,5
534793,33:37.0,4.5,2013-11-09 22:33:37 UTC,-73.961562,40.771496,-73.96240300000001,40.763833,1
627878,44:09.0,12.1,2011-02-14 19:44:09 UTC,-74.004216,40.738019,-73.982171,40.777984000000004,2
365286,15:00.0,33.47,2010-04-06 10:15:00 UTC,-73.98989,40.775903,-73.86157800000001,40.768223,3
747668,36:00.0,6.5,2013-05-31 15:36:00 UTC,-73.939167,40.79509,-73.96289200000001,40.799067,1
154991,50:00.0,7.3,2012-02-26 13:50:00 UTC,-73.985112,40.763652,-73.991477,40.745115000000006,1
962638,13:34.0,49.57,2009-11-02 14:13:34 UTC,-73.996142,40.724084000000005,-73.789851,40.647028000000006,2
810,20:00.0,4.9,2011-10-14 12:20:00 UTC,-73.952797,40.780497,-73.955042,40.788527,5
762796,19:42.0,10.1,2012-04-20 06:19:42 UTC,-73.981501,40.743947,-74.01380999999999,40.714842,1
186016,07:00.0,8.9,2011-11-10 09:07:00 UTC,-73.991963,40.749613000000004,-74.005777,40.714177,1
21280,12:47.0,8.9,2011-08-10 18:12:47 UTC,-73.991671,40.749986,-74.005104,40.718881,1
454715,54:00.0,4.1,2011-06-23 15:54:00 UTC,-73.996077,40.74917,-74.00619,40.743790000000004,1
69891,48:53.0,8.5,2013-12-04 19:48:53 UTC,-73.994405,40.727734999999996,-74.003215,40.724241,1
576822,57:04.0,6.5,2009-09-07 06:57:04 UTC,-73.989276,40.734081,-73.972328,40.756382,1
416913,00:00.0,16.1,2010-08-15 14:00:00 UTC,-74.016613,40.704735,-73.977287,40.754188,2
200096,28:00.0,6.5,2014-01-28 22:28:00 UTC,-74.00601999999999,40.740041999999995,-73.98833499999999,40.7402,1
159269,43:29.0,12.5,2012-12-12 01:43:29 UTC,-74.006107,40.717588,-74.000608,40.761742,1
737314,48:57.0,18.0,2014-06-01 12:48:57 UTC,-74.008894,40.726033,-73.983081,40.7438,1
929419,06:00.0,20.1,2009-09-26 16:06:00 UTC,-73.951777,40.793440000000004,-74.007867,40.742005,6
297515,05:38.0,18.0,2013-12-08 15:05:38 UTC,-73.996387,40.753130999999996,-73.972868,40.793521999999996,1
39712,19:56.0,29.87,2010-08-11 01:19:56 UTC,-73.977267,40.755392,-73.97064,40.764645,2
317610,59:00.0,9.7,2010-01-23 17:59:00 UTC,-73.994948,40.739942,-73.984587,40.715284999999994,2
538313,20:35.0,8.5,2014-07-28 18:20:35 UTC,-73.992151,40.748593,-73.989334,40.729288000000004,1
566356,23:20.0,11.7,2010-07-17 12:23:20 UTC,-73.967279,40.771909,-73.99736800000001,40.724529,1
980375,28:00.0,16.0,2014-08-14 18:28:00 UTC,-73.975617,40.7501,-73.969688,40.792102,1
756124,32:42.0,6.0,2014-03-06 17:32:42 UTC,-73.987971,40.737796,-73.98051600000001,40.730335,3
499224,10:42.0,6.5,2011-01-17 09:10:42 UTC,-73.965274,40.756143,-73.984301,40.752736999999996,1
532196,36:57.0,7.7,2011-01-03 14:36:57 UTC,-73.976934,40.743455,-73.98334,40.72125,1
147802,37:00.0,2.9,2010-10-28 03:37:00 UTC,-73.950565,40.771403,-73.95324000000001,40.767917,1
876643,09:01.0,5.7,2011-04-22 22:09:01 UTC,-73.99381600000001,40.71796,-74.003541,40.719127,1
579385,12:47.0,27.5,2013-07-21 03:12:47 UTC,-74.004766,40.706953000000006,-73.97151099999999,40.792716999999996,1
846798,14:30.0,4.1,2011-08-18 22:14:30 UTC,-73.9844,40.7504,-73.992,40.7426,0
654033,00:00.0,11.0,2013-01-09 10:00:00 UTC,-74.00846800000001,40.720375,-73.999725,40.753871999999994,5
402829,31:00.0,12.0,2014-05-27 14:31:00 UTC,-73.999015,40.764047,-73.974135,40.763329999999996,3
757394,07:00.0,4.1,2011-07-10 13:07:00 UTC,-73.965138,40.763709999999996,-73.95877,40.773002000000005,1
807318,40:00.0,5.5,2013-06-26 09:40:00 UTC,-73.96754,40.766372,-73.958607,40.764182,1
339074,25:15.0,14.1,2009-11-12 20:25:15 UTC,-73.954392,40.764065,-74.00269300000001,40.728602,1
95433,33:00.0,6.1,2011-01-24 12:33:00 UTC,-73.965455,40.790723,-73.97936999999999,40.775238,2
157596,38:00.0,11.0,2013-08-16 21:38:00 UTC,-73.973853,40.740047,-73.987083,40.720859999999995,3
628953,54:07.0,13.0,2013-08-14 22:54:07 UTC,-74.014359,40.717113,-73.99149399999999,40.744896000000004,2
465820,40:25.0,11.0,2013-01-13 11:40:25 UTC,-73.981277,40.774369,-73.989522,40.748714,1
541827,40:00.0,10.1,2009-05-01 12:40:00 UTC,-73.95796,40.765058,-73.97357,40.763585,5
373530,51:19.0,5.7,2010-06-25 20:51:19 UTC,-73.993218,40.752262,-73.976209,40.748154,1
798363,47:00.0,4.9,2011-08-04 06:47:00 UTC,-73.988528,40.750178000000005,-74.003812,40.758247999999995,1
249405,47:00.0,12.9,2010-10-18 20:47:00 UTC,-73.97851,40.734377,-73.965615,40.71283,1
650738,12:47.0,4.5,2014-05-06 00:12:47 UTC,-74.00445,40.741815,-74.00632,40.733473,2
200453,15:23.0,9.3,2012-06-28 01:15:23 UTC,-73.994373,40.745971000000004,-74.012097,40.707446000000004,1
865222,09:45.0,20.1,2009-05-31 22:09:45 UTC,-74.00319,40.705948,-73.920315,40.745166,2
567556,49:00.0,18.0,2014-05-11 17:49:00 UTC,-73.99481999999999,40.740212,-73.984125,40.697617,1
156943,07:12.0,3.3,2010-02-15 02:07:12 UTC,-73.980288,40.74248,-73.97685600000001,40.747546,1
153740,13:00.0,5.7,2010-07-21 12:13:00 UTC,-73.980253,40.747853000000006,-73.988068,40.727187,1
634012,39:00.0,10.5,2013-01-27 21:39:00 UTC,-73.96075,40.762370000000004,-73.99006,40.767052,5
228987,12:47.0,3.7,2009-10-13 06:12:47 UTC,-73.97502800000001,40.761554,-73.98328199999999,40.765378000000005,1
416046,29:00.0,7.5,2013-07-26 03:29:00 UTC,-73.992042,40.721885,-73.97963,40.743691999999996,6
103232,38:00.0,7.7,2010-11-05 09:38:00 UTC,-73.998002,40.725895,-74.004037,40.741558000000005,1
578544,09:50.0,19.5,2014-11-13 09:09:50 UTC,-73.991649,40.748714,-74.007193,40.702944,1
787959,01:00.0,7.0,2014-08-22 09:01:00 UTC,-73.995785,40.687187,-73.99454,40.697792,6
241581,03:00.0,37.5,2013-01-26 11:03:00 UTC,-73.925333,40.744162,-73.947507,40.827687,1
765639,02:00.0,9.0,2012-12-11 09:02:00 UTC,-73.968845,40.754318,-73.971822,40.76347,1
526161,35:47.0,4.0,2014-07-23 14:35:47 UTC,-74.0064,40.732833,-74.009682,40.730529,1
642342,31:48.0,6.5,2009-12-09 23:31:48 UTC,-74.00487199999999,40.730127,-73.996937,40.747329,4
810611,12:29.0,5.5,2015-06-06 09:12:29 UTC,-73.95571899,40.78808975,-73.9552002,40.77774811,2
420072,09:08.0,5.3,2011-10-20 15:09:08 UTC,-74.007497,40.726046999999994,-74.006417,40.738822,1
620035,00:00.0,8.5,2010-11-23 18:00:00 UTC,-73.99631,40.723648,-74.005562,40.740082,1
299732,21:18.0,12.9,2010-09-10 16:21:18 UTC,-73.991375,40.700873,-73.994352,40.694872,1
888807,49:59.0,9.5,2014-11-15 00:49:59 UTC,-73.935385,40.697047999999995,-73.959012,40.716643,1
590574,20:48.0,2.5,2010-03-04 01:20:48 UTC,-74.07985,40.722303000000004,-74.07985,40.722303000000004,1
211741,29:24.0,7.0,2013-12-19 08:29:24 UTC,-73.961096,40.774037,-73.970244,40.762457,1
92907,17:51.0,7.3,2011-04-21 20:17:51 UTC,-73.970523,40.763904,-73.984103,40.760146999999996,1
925643,03:00.0,9.7,2011-07-18 12:03:00 UTC,-73.982005,40.751337,-73.97824200000001,40.777383,1
296067,53:35.0,4.9,2011-02-28 10:53:35 UTC,-73.965471,40.790665000000004,-73.977598,40.787183,1
612617,43:05.0,7.3,2010-04-29 00:43:05 UTC,-73.998483,40.724754,-73.98842900000001,40.748227,1
979359,31:16.0,3.5,2014-02-14 02:31:16 UTC,-73.977874,40.783777,-73.97407199999999,40.789039,1
881524,58:45.0,15.7,2010-06-19 11:58:45 UTC,-73.96409,40.807943,-73.986778,40.745757,2
835292,50:39.0,12.5,2012-09-12 07:50:39 UTC,-74.00862099999999,40.704675,-73.994557,40.736422,1
718959,42:00.0,8.5,2009-01-09 10:42:00 UTC,-73.961125,40.774958000000005,-73.975445,40.75658,1
797687,51:00.0,3.3,2012-01-09 17:51:00 UTC,-73.98581300000001,40.740755,-73.980563,40.742459999999994,1
250704,05:00.0,12.1,2011-02-23 20:05:00 UTC,-74.01278,40.702238,-73.98738,40.744818,1
804295,40:00.0,49.8,2012-05-30 14:40:00 UTC,-73.795277,40.666657,-73.981792,40.784662,2
502018,46:00.0,7.0,2012-11-28 15:46:00 UTC,-73.99023000000001,40.732217,-73.995667,40.742487,2
291847,40:00.0,2.5,2009-12-31 03:40:00 UTC,-73.99505,40.739713,-73.993388,40.742025,2
435539,15:00.0,8.5,2012-05-27 14:15:00 UTC,-73.976352,40.765817999999996,-74.002227,40.761002000000005,3
830597,46:00.0,36.33,2014-10-13 09:46:00 UTC,-73.866225,40.770837,-73.9859,40.752037,1
896442,37:22.0,29.0,2015-04-05 14:37:22 UTC,-73.7889328,40.64772415,-73.83327484,40.75847626,2
401667,25:00.0,12.1,2012-07-31 04:25:00 UTC,-74.00241,40.730287,-73.99651,40.69034,1
526290,13:37.0,8.5,2010-04-13 18:13:37 UTC,-73.999888,40.71777,-73.986071,40.689766,1
819594,45:33.0,13.7,2011-08-29 06:45:33 UTC,-73.97268100000001,40.761844,-74.011433,40.713378999999996,1
500463,26:23.0,10.5,2013-05-15 07:26:23 UTC,-74.000945,40.731612,-74.005637,40.706272999999996,1
258447,20:45.0,9.0,2012-10-13 20:20:45 UTC,-73.990951,40.755686,-73.990155,40.740579,1
632735,54:36.0,5.3,2009-08-31 15:54:36 UTC,0.0,0.0,0.0,0.0,1
768985,55:00.0,6.5,2010-07-01 13:55:00 UTC,-73.98397800000001,40.74637,-73.999212,40.737633,1
165836,19:20.0,5.7,2009-11-29 20:19:20 UTC,-73.990148,40.756327,-73.980654,40.745137,2
397262,22:26.0,5.0,2013-02-11 07:22:26 UTC,-74.01652299999999,40.715323,-74.01199,40.720869,1
834976,46:00.0,6.9,2011-10-11 00:46:00 UTC,-73.98884,40.730988,-73.97518000000001,40.755367,1
594823,48:19.0,15.0,2012-12-03 18:48:19 UTC,0.0,0.0,0.0,0.0,1
534295,15:00.0,12.1,2012-02-03 15:15:00 UTC,-73.96712,40.802704999999996,-73.972978,40.762775,1
198595,31:04.0,4.5,2013-04-25 19:31:04 UTC,-73.986451,40.739843,-73.980952,40.74667,1
652407,42:23.0,5.7,2011-11-13 20:42:23 UTC,-73.982941,40.768813,-73.970964,40.783128999999995,1
53656,45:55.0,6.1,2011-06-09 18:45:55 UTC,-74.00529300000001,40.738109,-74.00448,40.75116,4
411999,21:00.0,11.7,2011-10-22 21:21:00 UTC,-73.974643,40.751020000000004,-73.94318,40.801717,1
555058,54:31.0,6.9,2010-11-30 18:54:31 UTC,-73.99096,40.730292999999996,-73.978078,40.751422,1
275097,30:00.0,16.5,2011-02-10 18:30:00 UTC,-73.950792,40.774962,-73.989827,40.752945000000004,2
981299,34:54.0,11.7,2009-04-29 23:34:54 UTC,-73.967546,40.756326,-73.971324,40.792857,1
515316,40:47.0,10.5,2011-12-15 20:40:47 UTC,-74.006637,40.739425,-73.98304399999999,40.778372999999995,1
873090,34:00.0,14.5,2013-03-12 14:34:00 UTC,-73.971012,40.756609999999995,-73.988672,40.756132,1
735325,56:00.0,10.5,2010-11-08 10:56:00 UTC,-74.00474200000001,40.73751,-73.981755,40.76749,1
500176,43:00.0,9.0,2014-01-20 13:43:00 UTC,-73.98079,40.760037,-73.961777,40.779502,1
653712,20:47.0,7.0,2014-11-24 12:20:47 UTC,-73.990234,40.771846000000004,-73.979128,40.787475,1
905450,49:57.0,3.5,2015-04-02 05:49:57 UTC,-73.9434433,40.78512955,-73.93805695,40.78827286,1
74840,31:00.0,46.1,2012-03-15 21:31:00 UTC,-73.78186,40.644845000000004,-73.99439699999999,40.680995,1
270751,46:00.0,6.9,2010-01-27 21:46:00 UTC,-73.991753,40.7597,-73.979662,40.744732,1
419149,00:19.0,4.5,2012-02-10 21:00:19 UTC,-73.992328,40.749328999999996,-73.98935300000001,40.742938,2
635089,39:00.0,9.5,2012-11-10 10:39:00 UTC,-73.96706999999999,40.772565,-73.948588,40.796617,3
249110,53:00.0,6.5,2014-12-23 13:53:00 UTC,-73.9998,40.720537,-73.988858,40.729007,1
495311,47:31.0,11.5,2013-12-10 11:47:31 UTC,-73.963089,40.774892,-73.960698,40.807289000000004,1
619506,08:00.0,6.0,2014-03-21 22:08:00 UTC,-73.993,40.727667,-73.992952,40.738267,1
5524,25:23.0,8.9,2012-08-20 09:25:23 UTC,-73.990234,40.746795,-74.005542,40.720397999999996,1
434127,38:08.0,4.1,2011-10-17 22:38:08 UTC,-74.003923,40.748264,-73.994688,40.750371,1
937183,24:00.0,6.5,2009-08-10 08:24:00 UTC,-73.986473,40.740390000000005,-74.00556999999999,40.751034999999995,1
209980,39:00.0,5.7,2010-05-09 00:39:00 UTC,-74.008567,40.715908,-74.003847,40.722448,5
304285,33:00.0,15.7,2011-05-06 17:33:00 UTC,-73.995703,40.723127000000005,-73.995885,40.723043,1
396962,44:44.0,4.1,2009-03-28 18:44:44 UTC,-73.991839,40.749987,-73.99304000000001,40.743089000000005,3
132792,44:00.0,10.1,2011-09-29 08:44:00 UTC,-73.967283,40.766422,-73.967327,40.788177000000005,1
855929,32:06.0,10.5,2010-09-19 01:32:06 UTC,-73.973617,40.753025,-73.96916800000001,40.76362,2
313969,44:00.0,5.5,2013-11-01 19:44:00 UTC,-73.96797,40.801109999999994,-73.961638,40.795907,1
835048,58:08.0,4.1,2009-05-17 07:58:08 UTC,-73.981822,40.763141999999995,-73.976866,40.758738,1
243974,25:07.0,5.3,2010-01-10 06:25:07 UTC,-73.95898199999999,40.775135999999996,-73.97641,40.765912,2
18829,09:00.0,15.0,2012-12-15 21:09:00 UTC,-73.988175,40.77068,-73.990452,40.740582,3
755655,41:00.0,12.1,2009-06-14 00:41:00 UTC,-73.950565,40.775493,-73.985715,40.73395,2
329248,11:29.0,10.5,2014-10-22 09:11:29 UTC,-73.988985,40.748768,-73.975308,40.756544,1
119207,53:00.0,6.5,2009-09-19 20:53:00 UTC,-74.00513000000001,40.740767,-73.989987,40.744037,2
878447,20:00.0,5.5,2013-06-23 14:20:00 UTC,-73.954312,40.769997,-73.94681,40.783262,1
169962,51:00.0,4.5,2009-12-01 11:51:00 UTC,-73.977035,40.790187,-73.980018,40.781278,1
94252,01:49.0,7.5,2014-12-29 12:01:49 UTC,-73.984996,40.746157000000004,-74.002073,40.745705,1
361348,34:58.0,5.3,2011-12-05 15:34:58 UTC,-73.992834,40.742584,-73.992834,40.742584,2
