,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
806735,16:00.0,29.2,2010-01-22 11:16:00 UTC,-73.885327,40.773028000000004,-73.970385,40.764123,1
740431,06:37.0,6.0,2014-04-24 12:06:37 UTC,-73.946372,40.785422,-73.953198,40.775658,1
734240,49:00.0,8.1,2012-02-24 21:49:00 UTC,-74.009192,40.71625,-73.994373,40.741162,1
284189,38:00.0,4.1,2012-03-24 23:38:00 UTC,-73.978514,40.745143,-73.980571,40.738494,3
573550,11:00.0,6.1,2011-10-02 12:11:00 UTC,-73.95490500000001,40.773477,-73.952152,40.765152,6
842049,53:00.0,3.5,2014-06-15 18:53:00 UTC,-73.982057,40.736257,-73.98504,40.732192,2
364752,59:00.0,8.1,2009-12-19 11:59:00 UTC,-73.96441999999999,40.774215000000005,-73.97808,40.751999999999995,1
899892,51:28.0,11.7,2011-09-22 09:51:28 UTC,-74.00573399999999,40.748560999999995,-74.00191099999999,40.723361,1
999236,39:00.0,6.0,2014-05-16 17:39:00 UTC,-73.978697,40.76146,-73.967958,40.757807,5
629315,49:51.0,5.3,2011-07-07 22:49:51 UTC,0.0,0.0,0.0,0.0,2
487136,27:00.0,7.5,2012-12-07 13:27:00 UTC,-73.96477,40.791657,-73.979795,40.780207,1
50762,12:31.0,9.0,2014-03-13 20:12:31 UTC,-73.95687,40.774165,-73.970895,40.793078,1
725664,21:00.0,10.0,2013-06-16 21:21:00 UTC,-73.96821800000001,40.792257,-73.990652,40.762612,6
315907,01:03.0,6.0,2013-12-06 19:01:03 UTC,-73.953528,40.782003,-73.95588000000001,40.769227,1
171708,15:00.0,12.5,2012-12-23 12:15:00 UTC,-73.965498,40.757985,-74.002238,40.75602,1
992799,45:50.0,9.7,2009-04-25 20:45:50 UTC,-73.978001,40.784232,-73.99139,40.750333000000005,2
528524,44:00.0,22.0,2013-11-24 13:44:00 UTC,-73.984483,40.728784999999995,-73.97200699999999,40.794727,5
208320,45:00.0,7.0,2013-06-09 13:45:00 UTC,-73.95952,40.774325,-73.957287,40.782947,3
204704,27:37.0,16.5,2011-08-05 13:27:37 UTC,-73.97149399999999,40.795246999999996,-73.992145,40.738485,1
645162,09:00.0,4.1,2011-05-29 15:09:00 UTC,-73.9775,40.737970000000004,-73.980223,40.744353000000004,1
211147,37:00.0,31.47,2010-08-13 13:37:00 UTC,-73.982537,40.771958000000005,-73.864937,40.770408,1
643440,01:00.0,7.3,2009-12-05 22:01:00 UTC,-73.993998,40.756632,-73.982805,40.742108,1
623695,21:46.0,6.1,2010-09-26 11:21:46 UTC,-73.953869,40.822023,-73.966963,40.804082,2
931213,41:30.0,8.1,2011-02-26 14:41:30 UTC,-73.977724,40.746175,-73.982777,40.763284000000006,1
783533,03:16.0,4.5,2009-11-02 21:03:16 UTC,-73.95850300000001,40.772921000000004,-73.947817,40.782956,1
813434,45:00.0,13.3,2012-05-22 11:45:00 UTC,-74.008717,40.708318,-73.98464,40.760622999999995,1
130263,54:00.0,21.7,2011-04-08 00:54:00 UTC,-73.90650500000001,40.778688,-73.809168,40.70754,1
318161,09:00.0,4.5,2013-11-13 21:09:00 UTC,-74.00366,40.742042,-73.99529,40.749637,1
441164,17:24.0,12.5,2012-05-03 18:17:24 UTC,-73.968562,40.754601,-73.983148,40.776756,1
716717,59:53.0,6.5,2010-06-12 19:59:53 UTC,-73.987602,40.749848,-73.96823499999999,40.756353000000004,1
868842,50:00.0,10.0,2012-09-07 11:50:00 UTC,-73.980648,40.771513,-73.970433,40.762202,1
658954,57:43.0,21.5,2013-08-22 17:57:43 UTC,-73.96516,40.806304,-73.972235,40.752905,1
839075,25:38.0,12.5,2010-07-25 23:25:38 UTC,-73.989892,40.738366,-73.973632,40.791304,1
746779,46:45.0,10.5,2014-10-30 16:46:45 UTC,-73.998312,40.764165000000006,-73.979846,40.74623,3
198356,08:00.0,6.5,2012-12-10 21:08:00 UTC,-73.975592,40.760652,-73.983825,40.744865000000004,1
629685,19:00.0,6.9,2010-11-04 17:19:00 UTC,0.0,0.0,0.0,0.0,1
919705,03:00.0,8.0,2014-07-16 18:03:00 UTC,-74.01727,40.70694,-74.01029799999999,40.713935,1
623354,41:00.0,10.5,2012-07-05 20:41:00 UTC,-73.996375,40.725315,-74.002285,40.706787,5
542587,40:00.0,6.9,2011-11-10 18:40:00 UTC,-73.896353,40.735977,-73.869967,40.729455,1
268928,57:32.0,5.7,2011-01-22 23:57:32 UTC,-73.957581,40.774478,-73.977941,40.777957,1
704841,54:00.0,8.5,2009-05-06 01:54:00 UTC,-73.982752,40.757296999999994,-73.981735,40.785445,1
223270,03:10.0,8.0,2012-12-06 13:03:10 UTC,-74.00523199999999,40.752238,-73.996256,40.740553000000006,3
212666,17:40.0,8.0,2015-02-17 11:17:40 UTC,-73.9601593,40.78201294,-73.9516449,40.76977539,1
550634,55:00.0,52.0,2013-05-10 06:55:00 UTC,-74.000435,40.726247,-73.786422,40.639109999999995,1
297460,15:01.0,7.0,2014-09-05 18:15:01 UTC,-73.98768199999999,40.702088,-73.990643,40.694117,1
289734,02:26.0,7.3,2011-11-14 09:02:26 UTC,-73.9798,40.7655,-73.9769,40.7852,0
519637,34:00.0,21.0,2014-09-29 07:34:00 UTC,-74.01601,40.70669,-73.97747,40.76038,1
780392,23:00.0,8.5,2010-10-12 13:23:00 UTC,-73.97905,40.756062,-73.966195,40.762208,3
972856,10:00.0,8.5,2012-09-19 01:10:00 UTC,-73.96985500000001,40.757375,-73.949373,40.785345,3
498981,59:53.0,10.5,2009-06-19 22:59:53 UTC,-73.983198,40.734992,-74.008658,40.740623,4
444374,18:00.0,23.0,2015-01-02 19:18:00 UTC,-73.86283875,40.76915359,-73.9562149,40.74702835,2
615866,32:00.0,4.1,2012-01-04 16:32:00 UTC,-73.97420699999999,40.747262,-73.98252,40.743497,1
45072,37:02.0,29.5,2013-05-01 01:37:02 UTC,-73.987066,40.733385999999996,-73.942874,40.838158,1
542059,58:00.0,12.5,2013-01-24 16:58:00 UTC,-73.870915,40.773792,-73.904612,40.738292,1
103559,35:00.0,6.5,2009-11-08 19:35:00 UTC,-73.97575,40.78802,-73.961962,40.776168,1
579791,45:00.0,3.5,2013-01-31 12:45:00 UTC,-73.986297,40.75658,-73.98871,40.757645000000004,1
362076,40:00.0,3.7,2011-04-09 11:40:00 UTC,-73.981925,40.778875,-73.989025,40.773697999999996,1
185046,24:00.0,24.1,2012-05-31 00:24:00 UTC,-73.98458000000001,40.748222,-73.956845,40.65982,5
700969,21:55.0,8.9,2009-07-01 01:21:55 UTC,-73.9884,40.768924,-73.987994,40.749026,1
444480,11:00.0,8.5,2012-08-20 17:11:00 UTC,-73.864952,40.772092,-73.879025,40.758457,1
954495,50:03.0,34.83,2013-06-16 15:50:03 UTC,-73.873103,40.774128999999995,-73.978714,40.777576,1
223810,09:00.0,9.0,2013-07-22 08:09:00 UTC,-73.979102,40.747045,-73.97780300000001,40.763727,1
431576,13:41.0,7.3,2010-10-09 12:13:41 UTC,-73.993635,40.752685,-73.98691,40.761339,1
501773,16:00.0,33.7,2012-06-05 14:16:00 UTC,-73.86590699999999,40.771165,-73.972665,40.758745000000005,1
166546,51:00.0,12.5,2011-09-07 08:51:00 UTC,-73.985025,40.764208,-74.004575,40.724483,1
114993,53:00.0,6.5,2011-05-23 15:53:00 UTC,-73.949632,40.758067,-73.93940500000001,40.76013,1
735778,10:00.0,4.9,2010-10-16 15:10:00 UTC,-73.98742,40.760343,-73.978788,40.766746999999995,1
120803,39:00.0,34.9,2011-11-22 16:39:00 UTC,-73.865787,40.770487,-73.982352,40.755967,3
576532,04:50.0,11.5,2013-06-03 11:04:50 UTC,-73.980087,40.775728,-73.991248,40.750128000000004,2
118079,52:00.0,5.3,2011-11-11 11:52:00 UTC,-73.963895,40.771257,-73.954203,40.785533,3
553087,42:58.0,21.5,2015-02-14 01:42:58 UTC,-74.01002502,40.70527649,-73.9719696,40.76318359,2
331623,06:04.0,12.5,2014-06-14 20:06:04 UTC,-73.970272,40.753867,-74.003762,40.741246999999994,1
47288,19:00.0,32.9,2011-03-03 09:19:00 UTC,-73.86639,40.771207000000004,-73.97381700000001,40.756625,1
196842,04:48.0,8.5,2012-11-23 15:04:48 UTC,-73.985516,40.759567,-73.971426,40.763112,2
253488,35:36.0,14.0,2013-05-10 13:35:36 UTC,-73.99161600000001,40.744248,-74.006408,40.751639000000004,1
653666,00:00.0,5.3,2010-12-10 15:00:00 UTC,-73.956477,40.775807,-73.956675,40.783952,1
749943,45:00.0,6.1,2010-02-19 12:45:00 UTC,-74.00643199999999,40.716787,-74.006648,40.736422,1
405275,57:51.0,7.0,2014-07-24 18:57:51 UTC,-73.98678100000001,40.751139,-73.977717,40.763557,1
645415,25:24.0,8.5,2011-08-26 07:25:24 UTC,-73.9792,40.7821,-73.9774,40.7547,0
544696,31:26.0,12.1,2009-10-21 21:31:26 UTC,-73.982015,40.768264,-74.005301,40.746334000000004,1
647874,18:00.0,8.5,2012-09-28 21:18:00 UTC,-73.969177,40.758355,-73.99404,40.743417,5
274475,04:00.0,5.3,2009-02-03 16:04:00 UTC,-73.98119200000001,40.753013,-73.991665,40.749788,5
9379,28:00.0,4.0,2014-05-16 22:28:00 UTC,-74.00618,40.744555,-74.00434200000001,40.74727,3
994230,46:22.0,11.5,2014-10-17 23:46:22 UTC,-73.99441999999999,40.760797,-73.985809,40.735556,1
641277,30:00.0,4.1,2009-09-04 14:30:00 UTC,-73.954277,40.779196999999996,-73.96119300000001,40.776827000000004,1
62455,58:10.0,4.9,2010-03-17 10:58:10 UTC,-74.004075,40.725565,-74.007545,40.735597,2
807910,50:00.0,12.9,2010-07-12 07:50:00 UTC,-73.934213,40.762698,-73.980177,40.750904999999996,1
443177,32:59.0,29.87,2010-05-14 18:32:59 UTC,-73.870328,40.773669,-73.97574300000001,40.751638,2
956606,41:00.0,12.0,2013-07-24 19:41:00 UTC,-73.99628299999999,40.726132,-73.974065,40.75795,1
52981,29:00.0,9.7,2011-03-11 07:29:00 UTC,-73.979437,40.781696999999994,-73.994893,40.75011,5
838502,48:00.0,6.5,2014-11-05 14:48:00 UTC,-73.9748,40.741945,-73.983412,40.734421999999995,1
598930,00:00.0,12.5,2012-04-09 09:00:00 UTC,-73.970833,40.788302,-73.98060799999999,40.750823,1
605865,13:00.0,8.9,2009-08-11 17:13:00 UTC,-73.969463,40.76386,-73.96393,40.750341999999996,5
57407,48:33.0,7.5,2013-11-30 14:48:33 UTC,-73.991105,40.755047,-73.977028,40.748439000000005,1
1739,47:00.0,23.0,2013-04-28 01:47:00 UTC,-74.001322,40.736387,-73.95680300000001,40.71675,1
404221,03:25.0,6.1,2012-06-05 18:03:25 UTC,-73.952258,40.772865,-73.96138499999999,40.767511999999996,1
821833,40:50.0,19.5,2015-06-02 12:40:50 UTC,-73.96805573,40.75637817,-74.00476837,40.75240707,1
232471,01:00.0,6.9,2011-12-03 08:01:00 UTC,-73.978312,40.725446999999996,-73.997365,40.720702,1
142626,11:27.0,5.7,2009-11-07 04:11:27 UTC,-73.967326,40.758576,-73.98295999999999,40.765015999999996,3
206113,48:13.0,5.0,2015-05-15 23:48:13 UTC,-73.98363495,40.77592087,-73.98004913,40.78908157,1
841382,53:00.0,11.5,2013-12-18 13:53:00 UTC,-73.99603,40.726009999999995,-73.978257,40.750985,1
374643,25:15.0,4.5,2011-05-02 07:25:15 UTC,-73.989761,40.757006,-73.979659,40.762964000000004,1
472157,26:00.0,8.1,2011-11-19 18:26:00 UTC,-73.95454000000001,40.779865,-73.97755500000001,40.779007,1
291776,42:00.0,5.5,2014-12-19 22:42:00 UTC,-73.995267,40.717302000000004,-73.992802,40.723295,5
547101,11:51.0,8.1,2011-09-09 12:11:51 UTC,-73.956065,40.784504,-73.950875,40.775805,3
222748,25:01.0,5.3,2009-10-03 18:25:01 UTC,-73.986687,40.766789,-73.99929300000001,40.761278000000004,1
950709,07:00.0,7.3,2011-11-12 15:07:00 UTC,-73.99034,40.750258,-73.97842800000001,40.76228,1
36464,31:00.0,8.1,2012-02-28 05:31:00 UTC,-73.980947,40.759792,-73.95730999999999,40.77422,2
775394,54:17.0,8.9,2011-04-09 21:54:17 UTC,-74.00376899999999,40.725094,-73.99470600000001,40.745737,2
424327,35:00.0,9.7,2009-05-14 13:35:00 UTC,-73.973967,40.764193,-73.991495,40.750077000000005,1
917140,46:00.0,22.0,2012-11-25 14:46:00 UTC,-73.997318,40.741741999999995,-73.943888,40.750487,1
56972,16:00.0,5.3,2011-01-12 18:16:00 UTC,-73.979433,40.781545,-73.979505,40.791047999999996,1
696784,31:42.0,4.9,2011-04-03 11:31:42 UTC,-73.991567,40.764666,-73.977651,40.75854,1
378301,15:00.0,8.5,2010-11-17 14:15:00 UTC,-73.977592,40.761325,-73.96168,40.779475,1
187412,39:00.0,11.5,2013-11-17 19:39:00 UTC,-73.956615,40.768252000000004,-73.98726500000001,40.760692,1
245835,24:08.0,13.0,2014-05-08 15:24:08 UTC,-74.00376700000001,40.748483,-73.97962700000001,40.761756,1
401278,17:00.0,4.9,2012-06-04 08:17:00 UTC,-73.979042,40.785025,-73.981822,40.779287,5
888387,50:46.0,7.3,2010-06-14 06:50:46 UTC,-73.860933,40.729859000000005,-73.885341,40.744149,1
569193,01:24.0,7.3,2009-11-21 09:01:24 UTC,-73.958443,40.760603,-73.979526,40.75854,1
369453,00:56.0,17.5,2013-04-25 10:00:56 UTC,-73.983295,40.749939000000005,-73.967101,40.768421000000004,1
335905,39:00.0,11.0,2014-12-21 18:39:00 UTC,-73.982407,40.772521999999995,-73.97757800000001,40.753667,1
159226,28:07.0,13.3,2009-04-03 14:28:07 UTC,-73.977981,40.785915,-73.935356,40.800901,2
299416,01:00.0,6.5,2009-05-06 13:01:00 UTC,-73.98024699999999,40.775355,-73.989695,40.76233,5
127497,43:00.0,5.3,2009-12-31 13:43:00 UTC,-73.988553,40.744157,-73.974027,40.746438,1
592146,06:58.0,7.7,2012-02-26 00:06:58 UTC,-74.003775,40.740274,-73.984418,40.759326,2
912651,56:00.0,9.7,2012-07-01 12:56:00 UTC,-73.98884,40.74864,-73.960285,40.770007,2
645996,41:28.0,7.7,2010-10-30 03:41:28 UTC,-73.955017,40.777257,-73.97672,40.751386,1
155811,48:42.0,12.5,2009-06-29 17:48:42 UTC,-74.007574,40.705162,-73.98192,40.737526,1
677317,47:00.0,7.3,2012-07-14 00:47:00 UTC,-73.993887,40.727441999999996,-74.004467,40.739657,6
9119,53:07.0,5.3,2009-12-03 18:53:07 UTC,-73.964774,40.772867,-73.971307,40.766589,1
534672,04:00.0,4.5,2011-09-27 04:04:00 UTC,-73.988737,40.727117,-73.996788,40.721292,5
857980,06:21.0,5.7,2009-11-10 17:06:21 UTC,-74.00674599999999,40.731249,-73.997842,40.746728000000004,1
528282,52:00.0,20.5,2013-11-22 08:52:00 UTC,-74.007712,40.731722,-73.98429,40.759937,4
170138,45:00.0,6.1,2009-08-28 12:45:00 UTC,-73.989717,40.733483,-74.004092,40.733263,5
222356,52:44.0,8.0,2015-05-20 11:52:44 UTC,-73.95863342,40.76865387,-73.96703339,40.75999069,1
948769,18:00.0,4.5,2011-08-17 21:18:00 UTC,-73.99195999999999,40.759859999999996,-74.001357,40.762543,1
438377,39:18.0,14.5,2015-01-01 15:39:18 UTC,-74.00060272,40.73902893,-73.97097015,40.79307175,1
168592,46:47.0,12.9,2011-10-16 00:46:47 UTC,-73.98671,40.722576000000004,-73.990184,40.757873,2
883842,50:00.0,13.5,2013-09-06 10:50:00 UTC,-73.953492,40.77935,-73.975117,40.745977,5
211319,54:31.0,4.9,2009-02-24 13:54:31 UTC,-73.981499,40.741236,-73.988147,40.743563,1
867809,31:58.0,9.5,2014-11-19 23:31:58 UTC,-73.995301,40.765190999999994,-73.976311,40.755829,1
470829,31:53.0,6.1,2009-05-15 19:31:53 UTC,-73.985854,40.741438,-73.99281500000001,40.730183000000004,1
833732,42:00.0,3.7,2011-05-18 23:42:00 UTC,-73.986052,40.767163000000004,-73.98136,40.764520000000005,4
228010,24:03.0,8.5,2010-08-29 00:24:03 UTC,-73.98989300000001,40.762425,-74.00514799999999,40.737567,1
697663,53:00.0,4.1,2010-05-22 02:53:00 UTC,-73.99610200000001,40.737175,-73.99979300000001,40.740357,4
157472,12:36.0,5.5,2014-01-30 21:12:36 UTC,-74.010076,40.705135,-74.006365,40.705335999999996,1
579930,53:26.0,9.3,2011-03-24 09:53:26 UTC,-74.001292,40.727543,-74.005204,40.706814,1
725240,00:59.0,9.0,2013-08-26 22:00:59 UTC,-73.97505100000001,40.761664,-73.979135,40.740891999999995,1
607211,53:00.0,5.7,2009-03-18 11:53:00 UTC,-73.983363,40.728423,-73.974793,40.741921999999995,1
56616,40:42.0,27.33,2013-12-06 09:40:42 UTC,-73.92223100000001,40.74388,-73.990238,40.740821000000004,1
159739,23:00.0,4.9,2009-08-29 09:23:00 UTC,-73.988633,40.775247,-73.99775,40.761390000000006,1
797961,31:58.0,4.5,2011-12-26 16:31:58 UTC,-73.97744,40.776607,-73.982352,40.768394,1
488068,16:46.0,4.1,2010-11-03 16:16:46 UTC,-74.001823,40.745855,-73.993788,40.741336,2
981105,53:00.0,14.5,2013-10-06 12:53:00 UTC,-73.981367,40.76355,-74.003027,40.733095,1
728684,04:02.0,4.9,2010-12-11 02:04:02 UTC,-73.999285,40.72167,-74.00585699999999,40.73312,2
715625,29:08.0,6.5,2012-03-06 21:29:08 UTC,-73.962551,40.758255,-73.96308499999999,40.775118,2
914726,53:39.0,7.3,2012-07-10 21:53:39 UTC,-73.984268,40.770041,-74.00279499999999,40.749749,2
173777,46:00.0,5.3,2009-06-16 13:46:00 UTC,-73.980223,40.783127,-73.977478,40.773857,1
473238,24:00.0,11.5,2014-02-21 15:24:00 UTC,-73.985212,40.75347,-73.986785,40.762475,1
996734,20:00.0,3.3,2010-10-31 01:20:00 UTC,-73.977063,40.784913,-73.972448,40.786555,2
131608,28:31.0,4.5,2012-12-28 13:28:31 UTC,-74.01021300000001,40.726115,-74.001133,40.725513,4
574948,04:00.0,7.0,2013-06-06 14:04:00 UTC,-73.95161999999999,40.790791999999996,-73.95276,40.78496,2
418548,07:00.0,13.5,2013-03-06 23:07:00 UTC,-73.951912,40.784440000000004,-73.987155,40.74538,1
353214,19:00.0,45.0,2009-12-24 01:19:00 UTC,-74.001202,40.731578999999996,-74.001202,40.731578999999996,1
155946,47:50.0,7.5,2014-08-06 14:47:50 UTC,0.0,0.0,0.0,0.0,2
226926,22:55.0,52.0,2013-04-10 00:22:55 UTC,0.0,0.0,0.0,0.0,1
69068,07:00.0,4.9,2009-08-11 10:07:00 UTC,-73.974235,40.791603,-73.98187800000001,40.778615,1
394284,48:00.0,12.5,2014-07-12 10:48:00 UTC,-73.95973199999999,40.770912,-73.93173,40.813845,2
136794,15:08.0,10.5,2012-12-04 09:15:08 UTC,-73.97275400000001,40.796338,-73.95173100000001,40.819621000000005,1
968678,04:14.0,24.9,2010-01-22 11:04:14 UTC,-73.958702,40.810041999999996,-74.007948,40.711467,1
953523,33:00.0,8.5,2012-04-22 13:33:00 UTC,-73.98390500000001,40.770432,-73.961903,40.770307,1
540957,54:44.0,14.1,2011-09-19 19:54:44 UTC,-73.99498100000001,40.754509999999996,-74.01490600000001,40.714303,1
85807,57:58.0,7.5,2013-03-06 19:57:58 UTC,-74.002635,40.72504,-74.007632,40.742952,1
959173,35:27.0,5.3,2012-06-03 23:35:27 UTC,-73.99950799999999,40.729852,-73.994399,40.724037,1
547431,22:37.0,9.7,2011-11-07 08:22:37 UTC,-74.007526,40.732273,-73.982737,40.747782,1
989138,46:00.0,7.3,2010-03-10 08:46:00 UTC,-73.952607,40.780793,-73.960312,40.798212,5
765173,08:00.0,13.0,2013-06-25 13:08:00 UTC,-73.965305,40.756002,-73.987443,40.743877000000005,2
531113,13:29.0,9.5,2015-04-17 17:13:29 UTC,-73.98077393,40.76750183,-73.95654297,40.76633072,1
345311,09:52.0,5.7,2010-01-23 10:09:52 UTC,-73.95846999999999,40.773003,-73.97287,40.780913,1
836487,32:00.0,6.5,2011-07-22 08:32:00 UTC,-73.953425,40.782334999999996,-73.967912,40.762565,2
58802,26:00.0,10.9,2009-07-12 00:26:00 UTC,-73.988667,40.744648,-73.99091800000001,40.765858,5
136701,25:00.0,15.0,2014-06-17 03:25:00 UTC,-73.988877,40.72902,-73.97062,40.67703,6
694340,40:34.0,5.7,2009-06-12 20:40:34 UTC,-73.991015,40.730145,-73.980189,40.726557,1
362804,52:29.0,47.0,2014-08-23 21:52:29 UTC,-73.79024799999999,40.64411,-73.961518,40.718425,2
312980,17:25.0,11.0,2013-02-24 12:17:25 UTC,-73.990426,40.746138,-73.979042,40.782303999999996,1
686639,32:00.0,8.1,2009-03-24 18:32:00 UTC,-73.954815,40.765315,-73.97441500000001,40.753392,5
239591,11:00.0,8.9,2009-02-05 18:11:00 UTC,-73.961788,40.77098,-73.97931,40.78353,1
414430,10:00.0,10.1,2010-05-19 03:10:00 UTC,-73.954302,40.774355,-73.986283,40.73287,2
269615,14:38.0,16.5,2009-10-22 07:14:38 UTC,-73.954514,40.770421999999996,-74.004311,40.724157,1
888563,22:00.0,8.5,2011-05-18 01:22:00 UTC,-74.005398,40.739758,-73.99543,40.721616999999995,2
281332,13:55.0,15.7,2009-10-10 11:13:55 UTC,-73.985784,40.735051,-73.938164,40.80583,1
754050,33:07.0,8.0,2015-04-01 01:33:07 UTC,-73.97200775,40.7943306,-73.97813416,40.77335739,1
837257,46:40.0,10.1,2009-08-15 20:46:40 UTC,-73.958533,40.717025,-73.989714,40.702505,3
158748,51:06.0,49.8,2012-05-24 17:51:06 UTC,-73.785636,40.646121,-73.98790100000001,40.727108,1
214835,27:00.0,12.5,2012-12-21 11:27:00 UTC,-73.992667,40.763372,-73.972402,40.756552,6
289226,21:00.0,5.5,2014-06-27 15:21:00 UTC,-73.971593,40.760546999999995,-73.976077,40.751227,1
962242,36:00.0,5.0,2012-12-29 17:36:00 UTC,-73.97913,40.748137,-73.986672,40.739632,1
38411,45:00.0,27.0,2012-12-25 17:45:00 UTC,-73.975081,40.752123,-73.93768399999999,40.852267,1
461580,29:00.0,11.7,2012-06-30 12:29:00 UTC,-73.958675,40.783409999999996,-73.99055,40.747567,2
904876,47:10.0,7.5,2015-02-10 12:47:10 UTC,0.0,0.0,0.0,0.0,1
24477,40:00.0,3.5,2014-10-17 03:40:00 UTC,-74.006457,40.740652000000004,-74.006822,40.743865,1
131689,11:13.0,10.5,2014-06-22 12:11:13 UTC,-73.991111,40.718346000000004,-74.012562,40.70171,3
833922,08:00.0,4.1,2009-07-25 18:08:00 UTC,-73.98001500000001,40.739329999999995,-73.987483,40.728747,5
752140,48:59.0,6.0,2013-12-10 21:48:59 UTC,-73.99146400000001,40.749592,-73.980657,40.760182,2
412100,15:00.0,32.27,2010-09-23 15:15:00 UTC,-73.863428,40.769383000000005,-73.985372,40.753233,1
798429,04:00.0,4.9,2010-02-17 17:04:00 UTC,-73.963052,40.778023,-73.974723,40.778017999999996,5
729073,59:13.0,11.0,2014-04-17 22:59:13 UTC,-73.990685,40.731318,-73.97564,40.760914,2
433081,33:25.0,8.9,2010-12-13 22:33:25 UTC,-73.97789,40.757912,-73.984759,40.728829,1
72676,14:03.0,20.0,2014-02-14 23:14:03 UTC,-73.984003,40.721455,-73.952878,40.672734999999996,2
5626,12:00.0,28.1,2010-12-15 15:12:00 UTC,-73.867862,40.769562,-73.997823,40.720965,1
980549,33:10.0,21.5,2013-03-04 06:33:10 UTC,-73.973122,40.678211,-73.97249599999999,40.758711,1
906642,05:34.0,7.5,2014-11-24 21:05:34 UTC,-73.95584699999999,40.776008000000004,-73.973875,40.784417,1
223504,00:35.0,9.0,2015-06-12 00:00:35 UTC,-73.98638153,40.74754333,-73.96575165,40.7543602,5
569324,14:58.0,9.7,2011-05-01 18:14:58 UTC,-73.948546,40.771175,-73.967488,40.800284000000005,1
640235,04:00.0,4.1,2012-03-09 20:04:00 UTC,-74.00531,40.728617,-74.006062,40.734962,1
242444,16:35.0,4.5,2014-05-01 22:16:35 UTC,0.0,0.0,0.0,0.0,2
435339,04:36.0,7.0,2015-05-11 07:04:36 UTC,-73.99395752,40.75143814,-73.98653412,40.76665878,2
33364,32:00.0,17.0,2012-12-05 19:32:00 UTC,-73.994165,40.751022999999996,-73.995085,40.718533,1
17370,16:00.0,13.3,2011-02-09 14:16:00 UTC,-73.992897,40.728221999999995,-73.96478,40.76945,2
112872,27:35.0,6.5,2009-12-10 10:27:35 UTC,-73.946022,40.773045,-73.964568,40.760047,1
911270,39:53.0,6.5,2015-06-21 12:39:53 UTC,-74.01136017,40.7164917,-74.00537109,40.73087311,1
391748,15:51.0,6.5,2014-05-23 07:15:51 UTC,-73.963697,40.763771999999996,-73.9735,40.75481,1
42137,11:00.0,9.3,2010-02-26 21:11:00 UTC,-73.954668,40.785841999999995,-73.97595,40.764268,1
952101,00:14.0,14.0,2014-11-20 03:00:14 UTC,-74.004909,40.730063,-73.965315,40.771784999999994,1
404773,34:00.0,9.3,2009-02-21 17:34:00 UTC,-73.991065,40.739605,-73.984178,40.721523,2
609834,49:00.0,5.7,2010-11-24 13:49:00 UTC,-73.98174,40.778737,-73.971008,40.783127,5
272053,28:00.0,4.5,2014-10-31 19:28:00 UTC,-73.988125,40.723677,-73.989627,40.728722,1
633103,59:48.0,4.5,2012-06-01 10:59:48 UTC,-73.949045,40.72429,-73.953757,40.729052,1
89811,48:00.0,10.1,2011-11-20 02:48:00 UTC,-73.98992700000001,40.719213,-74.01100799999999,40.708971999999996,1
676351,16:03.0,20.5,2014-09-16 19:16:03 UTC,-73.98361,40.7499,-73.995899,40.69063,3
625961,44:28.0,12.9,2012-03-17 22:44:28 UTC,-73.948133,40.774198,-73.99180600000001,40.749572,1
206266,19:00.0,6.5,2014-12-21 10:19:00 UTC,-73.978302,40.751197,-73.966145,40.765232,1
653618,54:19.0,18.0,2014-09-16 07:54:19 UTC,-73.959731,40.654946,-73.999362,40.629284000000006,1
721878,43:00.0,4.9,2011-07-07 22:43:00 UTC,-73.996912,40.720212,-73.990372,40.731058000000004,1
302315,43:00.0,8.1,2010-11-29 16:43:00 UTC,-73.97749300000001,40.758773,-73.98955,40.739588,1
955161,53:48.0,6.1,2011-03-06 22:53:48 UTC,-73.986982,40.720887,-73.981004,40.739603,1
441368,49:15.0,13.0,2015-06-04 15:49:15 UTC,-73.99849701,40.74606705,-73.98058319,40.73826218,1
777194,46:29.0,7.3,2009-11-02 20:46:29 UTC,-73.985654,40.753606,-73.985654,40.753606,1
383669,33:15.0,7.5,2014-05-08 17:33:15 UTC,-73.952182,40.777096,-73.969684,40.785478000000005,1
930360,49:39.0,5.5,2015-05-19 20:49:39 UTC,-73.97820282,40.75354385,-73.9862442,40.74377823,1
203035,43:00.0,9.7,2010-12-19 04:43:00 UTC,-74.00565999999999,40.72632,-73.990812,40.761171999999995,1
315593,30:02.0,9.3,2009-07-07 00:30:02 UTC,-73.996904,40.747616,-73.98953,40.726166,1
883956,32:00.0,10.5,2010-02-17 11:32:00 UTC,-73.999402,40.756479999999996,-73.97018,40.784228000000006,1
754943,06:46.0,8.9,2009-05-20 22:06:46 UTC,-73.953283,40.782595,-73.973844,40.747997,1
565257,47:00.0,4.5,2011-04-08 19:47:00 UTC,-73.99084,40.734295,-73.988822,40.736740000000005,1
472111,03:00.0,49.57,2010-06-16 18:03:00 UTC,-73.786637,40.645215,-73.97320500000001,40.744145,1
933530,01:01.0,5.0,2015-04-28 16:01:01 UTC,-73.97800446,40.77857589999999,-73.98247528,40.783195500000005,1
